storeNum	address	lv2Name	lvl2Email	lvl3Name	lvl3Email	lvl4name	lv4Email	store name	storeEmail	Sort
7581	7581 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7581	store7581@test.com	0.050604965
4623	4623 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4623	store4623@test.com	0.218296717
3429	3429 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3429	store3429@test.com	0.710463461
4661	4661 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4661	store4661@test.com	0.287618788
5013	5013 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5013	store5013@test.com	0.420730022
1945	1945 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store1945	store1945@test.com	0.638547035
5600	5600 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5600	store5600@test.com	0.422501585
4994	4994 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4994	store4994@test.com	0.764382346
3719	3719 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3719	store3719@test.com	0.814014772
1612	1612 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1612	store1612@test.com	0.893508178
5521	5521 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5521	store5521@test.com	0.07618791
5231	5231 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5231	store5231@test.com	0.182576782
261	261 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store261	store261@test.com	0.78533691
8363	8363 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8363	store8363@test.com	0.637236351
2184	2184 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2184	store2184@test.com	0.333486595
9552	9552 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9552	store9552@test.com	0.403274625
6445	6445 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6445	store6445@test.com	0.423154303
526	526 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store526	store526@test.com	0.35583181
26	26 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store26	store26@test.com	0.198892118
6276	6276 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6276	store6276@test.com	0.569622775
7471	7471 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7471	store7471@test.com	0.130800927
1969	1969 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store1969	store1969@test.com	0.664438967
3260	3260 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3260	store3260@test.com	0.804447071
9513	9513 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9513	store9513@test.com	0.050658198
4587	4587 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4587	store4587@test.com	0.435190419
2420	2420 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2420	store2420@test.com	0.298852302
8595	8595 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8595	store8595@test.com	0.230170201
4957	4957 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4957	store4957@test.com	0.387248697
712	712 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store712	store712@test.com	0.641681868
9557	9557 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9557	store9557@test.com	0.851932719
3389	3389 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3389	store3389@test.com	0.372565739
1719	1719 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1719	store1719@test.com	0.275539999
387	387 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store387	store387@test.com	0.165743557
4978	4978 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4978	store4978@test.com	0.769365104
996	996 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store996	store996@test.com	0.929175508
3378	3378 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3378	store3378@test.com	0.815950564
9314	9314 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9314	store9314@test.com	0.892491474
7531	7531 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7531	store7531@test.com	0.745088619
8776	8776 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8776	store8776@test.com	0.441465397
7655	7655 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7655	store7655@test.com	0.714016645
756	756 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store756	store756@test.com	0.936390824
262	262 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store262	store262@test.com	0.663330994
6702	6702 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6702	store6702@test.com	0.02064988
8668	8668 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8668	store8668@test.com	0.285290153
2373	2373 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2373	store2373@test.com	0.407132877
8337	8337 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8337	store8337@test.com	0.082604675
651	651 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store651	store651@test.com	0.541859815
9374	9374 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9374	store9374@test.com	0.65965135
4581	4581 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4581	store4581@test.com	0.048209488
6287	6287 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6287	store6287@test.com	0.339474692
8843	8843 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8843	store8843@test.com	0.329863519
7029	7029 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7029	store7029@test.com	0.207278053
9823	9823 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9823	store9823@test.com	0.909943989
8266	8266 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8266	store8266@test.com	0.765297396
3849	3849 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3849	store3849@test.com	0.052953726
7978	7978 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7978	store7978@test.com	0.262512776
3097	3097 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store3097	store3097@test.com	0.491936853
8882	8882 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8882	store8882@test.com	0.743541347
7697	7697 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7697	store7697@test.com	0.901851331
5539	5539 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5539	store5539@test.com	0.754033586
678	678 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store678	store678@test.com	0.458703032
6844	6844 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6844	store6844@test.com	0.155012461
8208	8208 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8208	store8208@test.com	0.730543906
4884	4884 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4884	store4884@test.com	0.082060686
9874	9874 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9874	store9874@test.com	0.088343196
4448	4448 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4448	store4448@test.com	0.467772535
9178	9178 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9178	store9178@test.com	0.547171436
1491	1491 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1491	store1491@test.com	0.233205036
6279	6279 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6279	store6279@test.com	0.741021031
2086	2086 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2086	store2086@test.com	0.481419994
2031	2031 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2031	store2031@test.com	0.213553152
5309	5309 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5309	store5309@test.com	0.055761189
3351	3351 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3351	store3351@test.com	0.026660313
4736	4736 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4736	store4736@test.com	0.335373976
6476	6476 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6476	store6476@test.com	0.423355444
9155	9155 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9155	store9155@test.com	0.08666856
624	624 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store624	store624@test.com	0.662462813
1919	1919 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store1919	store1919@test.com	0.669125945
4790	4790 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4790	store4790@test.com	0.031095828
8018	8018 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store8018	store8018@test.com	0.65838793
3696	3696 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3696	store3696@test.com	0.948665401
7883	7883 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7883	store7883@test.com	0.090543898
27	27 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store27	store27@test.com	0.125430885
4586	4586 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4586	store4586@test.com	0.782250826
7803	7803 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7803	store7803@test.com	0.98054733
8965	8965 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8965	store8965@test.com	0.709876886
6101	6101 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6101	store6101@test.com	0.985065945
3587	3587 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3587	store3587@test.com	0.925612513
7589	7589 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7589	store7589@test.com	0.439357824
6642	6642 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6642	store6642@test.com	0.583666969
3423	3423 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3423	store3423@test.com	0.972476368
6104	6104 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6104	store6104@test.com	0.089421968
6265	6265 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6265	store6265@test.com	0.322634018
293	293 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store293	store293@test.com	0.98382573
6332	6332 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6332	store6332@test.com	0.250212743
4553	4553 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4553	store4553@test.com	0.604130919
3137	3137 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3137	store3137@test.com	0.432318431
2294	2294 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2294	store2294@test.com	0.013641692
7059	7059 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7059	store7059@test.com	0.688328932
6253	6253 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6253	store6253@test.com	0.709261228
4996	4996 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4996	store4996@test.com	0.113049117
6381	6381 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6381	store6381@test.com	0.723144859
2587	2587 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2587	store2587@test.com	0.915882613
2488	2488 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2488	store2488@test.com	0.347080681
7559	7559 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7559	store7559@test.com	0.338537082
2641	2641 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2641	store2641@test.com	0.359145636
7554	7554 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7554	store7554@test.com	0.247418149
7720	7720 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7720	store7720@test.com	0.41364565
7757	7757 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7757	store7757@test.com	0.319864242
4826	4826 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4826	store4826@test.com	0.988604508
8240	8240 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8240	store8240@test.com	0.529472411
6272	6272 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6272	store6272@test.com	0.510589172
2493	2493 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2493	store2493@test.com	0.298631154
9876	9876 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9876	store9876@test.com	0.163232157
7922	7922 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7922	store7922@test.com	0.077085234
7282	7282 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7282	store7282@test.com	0.288186132
3372	3372 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3372	store3372@test.com	0.91918739
6500	6500 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6500	store6500@test.com	0.40360568
6839	6839 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6839	store6839@test.com	0.001752754
8761	8761 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8761	store8761@test.com	0.092843963
4152	4152 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4152	store4152@test.com	0.186321101
8552	8552 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8552	store8552@test.com	0.050454173
8855	8855 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8855	store8855@test.com	0.504406935
5164	5164 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5164	store5164@test.com	0.401850048
2624	2624 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2624	store2624@test.com	0.061744453
2311	2311 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2311	store2311@test.com	0.254414721
1260	1260 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1260	store1260@test.com	0.72661437
5284	5284 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5284	store5284@test.com	0.390815693
3885	3885 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3885	store3885@test.com	0.58981351
2014	2014 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2014	store2014@test.com	0.253692358
8298	8298 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8298	store8298@test.com	0.296393692
9725	9725 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9725	store9725@test.com	0.924473808
1571	1571 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1571	store1571@test.com	0.646722996
2237	2237 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2237	store2237@test.com	0.249853067
7873	7873 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7873	store7873@test.com	0.104213741
4242	4242 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4242	store4242@test.com	0.090602014
6123	6123 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6123	store6123@test.com	0.12391123
3880	3880 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3880	store3880@test.com	0.857038158
1953	1953 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store1953	store1953@test.com	0.505283517
8702	8702 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8702	store8702@test.com	0.952789965
3829	3829 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3829	store3829@test.com	0.241034111
7361	7361 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7361	store7361@test.com	0.98694543
6284	6284 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6284	store6284@test.com	0.850753795
8557	8557 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8557	store8557@test.com	0.426429273
9272	9272 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9272	store9272@test.com	0.3571549
4738	4738 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4738	store4738@test.com	0.975314322
779	779 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store779	store779@test.com	0.960669236
7008	7008 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7008	store7008@test.com	0.633951203
2437	2437 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2437	store2437@test.com	0.396067978
6567	6567 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6567	store6567@test.com	0.249510355
9500	9500 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9500	store9500@test.com	0.044673796
8431	8431 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8431	store8431@test.com	0.457472391
4625	4625 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4625	store4625@test.com	0.651444566
8369	8369 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8369	store8369@test.com	0.624608825
9445	9445 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9445	store9445@test.com	0.457308524
9927	9927 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9927	store9927@test.com	0.263229673
4310	4310 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4310	store4310@test.com	0.553111979
689	689 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store689	store689@test.com	0.901188244
9564	9564 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9564	store9564@test.com	0.107474081
5765	5765 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5765	store5765@test.com	0.562523129
1843	1843 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1843	store1843@test.com	0.407939386
3032	3032 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store3032	store3032@test.com	0.943702865
6203	6203 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6203	store6203@test.com	0.987216959
1134	1134 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1134	store1134@test.com	0.568368839
4250	4250 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4250	store4250@test.com	0.908906724
4019	4019 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4019	store4019@test.com	0.023865984
9390	9390 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9390	store9390@test.com	0.25353311
6213	6213 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6213	store6213@test.com	0.200854077
4892	4892 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4892	store4892@test.com	0.113073852
4681	4681 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4681	store4681@test.com	0.307312472
4482	4482 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4482	store4482@test.com	0.667319834
7594	7594 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7594	store7594@test.com	0.325440766
9591	9591 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9591	store9591@test.com	0.958492005
8458	8458 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8458	store8458@test.com	0.285366115
3756	3756 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3756	store3756@test.com	0.836926465
3289	3289 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3289	store3289@test.com	0.294820512
8961	8961 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8961	store8961@test.com	0.57274117
1339	1339 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1339	store1339@test.com	0.401250112
3530	3530 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3530	store3530@test.com	0.446436231
4410	4410 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4410	store4410@test.com	0.410634544
2697	2697 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2697	store2697@test.com	0.644574033
2185	2185 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2185	store2185@test.com	0.410255197
7422	7422 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7422	store7422@test.com	0.727391284
1213	1213 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1213	store1213@test.com	0.90426322
6982	6982 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6982	store6982@test.com	0.107765398
7343	7343 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7343	store7343@test.com	0.836631675
6510	6510 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6510	store6510@test.com	0.768406466
352	352 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store352	store352@test.com	0.837302667
5571	5571 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5571	store5571@test.com	0.917872325
9955	9955 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9955	store9955@test.com	0.35757984
7909	7909 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7909	store7909@test.com	0.41946764
9857	9857 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9857	store9857@test.com	0.99650738
6232	6232 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6232	store6232@test.com	0.021040496
9636	9636 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9636	store9636@test.com	0.749612369
4641	4641 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4641	store4641@test.com	0.439269856
6385	6385 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6385	store6385@test.com	0.408245285
2277	2277 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2277	store2277@test.com	0.413079473
6974	6974 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6974	store6974@test.com	0.255868562
3715	3715 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3715	store3715@test.com	0.881346977
7960	7960 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7960	store7960@test.com	0.05787177
3150	3150 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3150	store3150@test.com	0.320457087
7628	7628 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7628	store7628@test.com	0.983357298
4747	4747 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4747	store4747@test.com	0.183977919
1417	1417 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1417	store1417@test.com	0.646368128
6449	6449 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6449	store6449@test.com	0.075248023
8243	8243 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8243	store8243@test.com	0.554898481
9745	9745 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9745	store9745@test.com	0.405341882
3964	3964 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3964	store3964@test.com	0.555684549
6993	6993 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6993	store6993@test.com	0.766400965
8383	8383 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8383	store8383@test.com	0.077865864
2071	2071 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2071	store2071@test.com	0.552743184
1517	1517 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1517	store1517@test.com	0.174603599
9740	9740 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9740	store9740@test.com	0.61377541
766	766 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store766	store766@test.com	0.631862756
1057	1057 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1057	store1057@test.com	0.457244436
